Ticket,Name,Link,Price,Market Cap,Change
ACC,AdCoin,https://coinmarketcap.com/currencies/adcoin/,$0.001477,"$24,409",0.00%
ETI,EtherInc,https://coinmarketcap.com/currencies/etherinc/,$0.000075,"$23,698",-5.69%
BSM,Bitsum,https://coinmarketcap.com/currencies/bitsum/,$0.000015,"$24,005",37.34%
FUZZ,FuzzBalls,https://coinmarketcap.com/currencies/fuzzballs/,$0.004938,"$23,850",0.00%
ZINC,ZINC,https://coinmarketcap.com/currencies/zinc/,$0.004341,"$23,681",0.00%
RLT,RouletteToken,https://coinmarketcap.com/currencies/roulettetoken/,$0.002201,"$23,674",-6.25%
AMS,AmsterdamCoin,https://coinmarketcap.com/currencies/amsterdamcoin/,$0.000468,"$23,498",0.00%
SUPER,SuperCoin,https://coinmarketcap.com/currencies/supercoin/,$0.000458,"$23,334",0.00%
DASHG,Dash Green,https://coinmarketcap.com/currencies/dash-green/,$0.010130,"$23,307",6.78%
SPK,SparksPay,https://coinmarketcap.com/currencies/sparkspay/,$0.004221,"$23,145",5.18%
xEUR,xEURO,https://coinmarketcap.com/currencies/xeuro/,$1.11,"$22,739",-0.33%
TTT,TrustNote,https://coinmarketcap.com/currencies/trustnote/,$0.000073,"$22,677",61.29%
APR,APR Coin,https://coinmarketcap.com/currencies/apr-coin/,$0.002312,"$22,566",6.61%
ZNT,Zenswap Netwo...,https://coinmarketcap.com/currencies/zenswap-network-token/,$0.000002,"$22,388",-48.59%
SPR,SpreadCoin,https://coinmarketcap.com/currencies/spreadcoin/,$0.001992,"$22,225",0.00%
ETX,EthereumX,https://coinmarketcap.com/currencies/ethereumx/,$0.000255,"$22,213",10.37%
LNC,Blocklancer,https://coinmarketcap.com/currencies/blocklancer/,$0.000183,"$22,016",-0.93%
NRP,Neural Protocol,https://coinmarketcap.com/currencies/neural-protocol/,$0.000002,"$22,149",0.76%
DRM,Dreamcoin,https://coinmarketcap.com/currencies/dreamcoin/,$0.008588,"$21,970",-0.19%
DTC,Datacoin,https://coinmarketcap.com/currencies/datacoin/,$0.000550,"$21,802",0.00%
DACHX,Dach Coin,https://coinmarketcap.com/currencies/dach-coin/,$0.001017,"$21,586",1.34%
MCPC,Mobile Crypto...,https://coinmarketcap.com/currencies/mobile-crypto-pay-coin/,$0.003485,"$21,421",5.07%
ROCO,ROIyal Coin,https://coinmarketcap.com/currencies/roiyal-coin/,$0.021918,"$21,203",-11.75%
TIT,Titcoin,https://coinmarketcap.com/currencies/titcoin/,$0.000324,"$21,194",0.00%
CCO,Ccore,https://coinmarketcap.com/currencies/ccore/,$0.012458,"$21,179",21.79%
ASA,Asura Coin,https://coinmarketcap.com/currencies/asura-coin/,$0.000095,"$21,091",-14.75%
ESCE,Escroco Emerald,https://coinmarketcap.com/currencies/escroco-emerald/,$0.000033,"$20,559",368.14%
XBTC21,Bitcoin 21,https://coinmarketcap.com/currencies/bitcoin-21/,$0.025646,"$20,340",0.00%
BND,Blocknode,https://coinmarketcap.com/currencies/blocknode/,$0.000096,"$19,875",0.00%
NEVA,NevaCoin,https://coinmarketcap.com/currencies/nevacoin/,$0.004665,"$19,456",0.00%
B@,Bankcoin,https://coinmarketcap.com/currencies/bankcoin/,$0.001873,"$19,279",0.29%
PROC,ProCurrency,https://coinmarketcap.com/currencies/procurrency/,$0.000183,"$19,018",-3.57%
MRO,Mero Currency,https://coinmarketcap.com/currencies/mero-currency/,$0.002172,"$18,960",35.82%
ALX,ALAX,https://coinmarketcap.com/currencies/alax/,$0.000911,"$18,902",0.00%
EZW,EZOOW,https://coinmarketcap.com/currencies/ezoow/,$0.000002,"$18,835",0.00%
PAK,Pakcoin,https://coinmarketcap.com/currencies/pakcoin/,$0.000274,"$18,819",0.38%
KZC,KZ Cash,https://coinmarketcap.com/currencies/kz-cash/,$0.012033,"$18,819",-29.70%
QURO,Qurito,https://coinmarketcap.com/currencies/qurito/,$0.001805,"$18,785",0.00%
ZBA,Zoomba,https://coinmarketcap.com/currencies/zoomba/,$0.000813,"$18,769",-0.98%
CRB,Creditbit,https://coinmarketcap.com/currencies/creditbit/,$0.001101,"$18,600",-8.15%
ORI,Origami,https://coinmarketcap.com/currencies/origami/,$0.004389,"$18,549",1.29%
BOST,BoostCoin,https://coinmarketcap.com/currencies/boostcoin/,$0.001559,"$18,483",-34.24%
EMPR,empowr coin,https://coinmarketcap.com/currencies/empowr-coin/,$1.5e-09,"$18,460",-0.38%
CDM,CDMCOIN,https://coinmarketcap.com/currencies/cdmcoin/,$0.000008,"$18,338",0.00%
PNX,Phantomx,https://coinmarketcap.com/currencies/phantomx/,$0.000381,"$17,918",0.00%
PKB,ParkByte,https://coinmarketcap.com/currencies/parkbyte/,$0.003740,"$17,815",0.00%
KNT,Kora Network ...,https://coinmarketcap.com/currencies/kora-network-token/,$0.000053,"$17,801",0.81%
STU,bitJob,https://coinmarketcap.com/currencies/student-coin/,$0.000201,"$17,659",5.42%
LTCR,Litecred,https://coinmarketcap.com/currencies/litecred/,$0.000581,"$17,566",0.00%
BTCRED,Bitcoin Red,https://coinmarketcap.com/currencies/bitcoin-red/,$0.000825,"$17,333",-17.89%
VOISE,Voise,https://coinmarketcap.com/currencies/voisecom/,$0.000032,"$17,320",0.00%
OBT,Orbis Token,https://coinmarketcap.com/currencies/orbis-token/,$0.000901,"$17,263",0.00%
XIND,INDINODE,https://coinmarketcap.com/currencies/indinode/,$0.000018,"$17,165",101.13%
GOSS,Gossipcoin,https://coinmarketcap.com/currencies/gossipcoin/,$0.000556,"$17,067",3.43%
SHB,SkyHub Coin,https://coinmarketcap.com/currencies/skyhub-coin/,$0.032465,"$17,025",16.72%
ELE,Elementrem,https://coinmarketcap.com/currencies/elementrem/,$0.000649,"$16,998",1.63%
TKP,TOKPIE,https://coinmarketcap.com/currencies/tokpie/,$0.004490,"$16,898",4.66%
CF,Californium,https://coinmarketcap.com/currencies/californium/,$0.006884,"$16,844",0.65%
EUC,Eurocoin,https://coinmarketcap.com/currencies/eurocoin/,$0.001356,"$16,836",0.00%
FBN,Fivebalance,https://coinmarketcap.com/currencies/fivebalance/,$0.000029,"$16,613",-17.29%
ACOIN,Acoin,https://coinmarketcap.com/currencies/acoin/,$0.013608,"$16,603",0.83%
SOL,Sola Token,https://coinmarketcap.com/currencies/sola-token/,$0.000571,"$16,519",0.00%
IBT,ICOBay,https://coinmarketcap.com/currencies/icobay/,$0.000024,"$16,289",-0.20%
CPU,CPUchain,https://coinmarketcap.com/currencies/cpuchain/,$0.001926,"$16,227",0.48%
SHVR,Shivers,https://coinmarketcap.com/currencies/shivers/,$0.000293,"$15,952",0.00%
BNC,Bionic,https://coinmarketcap.com/currencies/bionic/,$0.000030,"$15,908",7.05%
EGX,EagleX,https://coinmarketcap.com/currencies/eaglex/,$0.000459,"$15,399",-1.62%
NAT,Natmin Pure E...,https://coinmarketcap.com/currencies/natmin-pure-escrow/,$0.000150,"$15,348",0.55%
ZYD,Zayedcoin,https://coinmarketcap.com/currencies/zayedcoin/,$0.002454,"$15,321",0.00%
ENTS,EUNOMIA,https://coinmarketcap.com/currencies/eunomia/,$9.1e-07,"$15,016",-48.17%
MICRO,Micromines,https://coinmarketcap.com/currencies/micromines/,$8.2e-07,"$14,734",5.18%
SCRT,SecretCoin,https://coinmarketcap.com/currencies/secretcoin/,$0.003485,"$14,737",0.46%
CNT,Centurion,https://coinmarketcap.com/currencies/centurion/,$0.000189,"$14,697",0.00%
MOJO,MojoCoin,https://coinmarketcap.com/currencies/mojocoin/,$0.001192,"$14,637",-0.06%
EVOS,EVOS,https://coinmarketcap.com/currencies/evos/,$0.001372,"$14,548",-5.67%
APC,Alpha Coin,https://coinmarketcap.com/currencies/alpha-coin/,$0.000441,"$14,326",-3.01%
KWATT,4NEW,https://coinmarketcap.com/currencies/4new/,$0.000232,"$14,204",0.86%
IMPL,Impleum,https://coinmarketcap.com/currencies/impleum/,$0.002476,"$14,281",76.28%
EVI,Evimeria,https://coinmarketcap.com/currencies/evimeria/,$9.2e-07,"$14,232",0.57%
ELLA,Ellaism,https://coinmarketcap.com/currencies/ellaism/,$0.000734,"$14,207",-49.71%
DATP,Decentralized...,https://coinmarketcap.com/currencies/decentralized-asset-trading-platform/,$0.000001,"$13,848",-1.34%
XXX,AdultChain,https://coinmarketcap.com/currencies/adultchain/,$0.000276,"$13,773",0.00%
NZL,Zealium,https://coinmarketcap.com/currencies/zealium/,$0.001284,"$13,768",17.33%
KWH,KWHCoin,https://coinmarketcap.com/currencies/kwhcoin/,$0.000007,"$13,222",0.81%
PNY,Peony,https://coinmarketcap.com/currencies/peony/,$0.010500,"$13,087",-5.08%
DRAGON,Dragon Option,https://coinmarketcap.com/currencies/dragon-option/,$0.000207,"$12,725",-4.12%
SET,Save Environm...,https://coinmarketcap.com/currencies/save-environment-token/,$0.013206,"$12,696",-63.34%
XG,GIGA,https://coinmarketcap.com/currencies/giga/,$0.000092,"$12,420",-2.87%
IQ,IQ.cash,https://coinmarketcap.com/currencies/iqcash/,$0.003145,"$12,255",-3.77%
SWC,Scanetchain,https://coinmarketcap.com/currencies/scanetchain/,$0.000014,"$12,129",-92.53%
BZL,BZLCOIN,https://coinmarketcap.com/currencies/bzlcoin/,$0.005497,"$12,113",-38.62%
TAJ,TajCoin,https://coinmarketcap.com/currencies/tajcoin/,$0.000926,"$11,891",0.00%
OLMP,Olympic,https://coinmarketcap.com/currencies/olympic/,$0.000099,"$11,811",-39.82%
HAVY,Havy,https://coinmarketcap.com/currencies/havy/,$0.000002,"$11,783",27.10%
POST,PostCoin,https://coinmarketcap.com/currencies/postcoin/,$0.000734,"$11,642",-10.77%
CARE,Carebit,https://coinmarketcap.com/currencies/carebit/,$0.000083,"$11,572",52.13%
GSR,GeyserCoin,https://coinmarketcap.com/currencies/geysercoin/,$0.010271,"$11,532",22.45%
TOTO,Tourist Token,https://coinmarketcap.com/currencies/tourist-token/,$0.000003,"$11,294",2.03%
QBC,Quebecoin,https://coinmarketcap.com/currencies/quebecoin/,$0.001679,"$11,253",0.00%
VTA,Virtacoin,https://coinmarketcap.com/currencies/virtacoin/,$0.000002,"$11,204",-44.96%
KUN,KUN,https://coinmarketcap.com/currencies/kun/,$5.56,"$11,115",4.84%
FNTB,Fintab,https://coinmarketcap.com/currencies/fintab/,$0.003992,"$11,095",0.00%
PHON,Phonecoin,https://coinmarketcap.com/currencies/phonecoin/,$0.000092,"$10,949",0.57%
COU,Couchain,https://coinmarketcap.com/currencies/couchain/,$0.000002,"$11,393",-26.85%
DSR,Desire,https://coinmarketcap.com/currencies/desire/,$0.001100,"$10,857",0.37%
HVCO,High Voltage,https://coinmarketcap.com/currencies/high-voltage/,$0.007261,"$10,849",0.00%
KTS,Klimatas,https://coinmarketcap.com/currencies/klimatas/,$0.014941,"$10,801",-9.01%
BSX,Bitspace,https://coinmarketcap.com/currencies/bitspace/,$0.000774,"$10,754",0.00%
AIX,Aigang,https://coinmarketcap.com/currencies/aigang/,$0.000359,"$10,509",0.00%
CCT,Crystal Clear ,https://coinmarketcap.com/currencies/crystal-clear/,$0.001834,"$10,499",-25.49%
ZUM,ZUM TOKEN,https://coinmarketcap.com/currencies/zum-token/,$0.000013,"$10,330",3.64%
LUNA,Luna Coin,https://coinmarketcap.com/currencies/luna-coin/,$0.006053,"$10,329",8.28%
MST,MustangCoin,https://coinmarketcap.com/currencies/mustangcoin/,$0.016361,"$10,313",0.00%
XUN,UltraNote Coin,https://coinmarketcap.com/currencies/ultranote-coin/,$0.000039,"$10,318",-9.08%
BSC,BowsCoin,https://coinmarketcap.com/currencies/bowscoin/,$0.001834,"$10,180",5.87%
DTEM,Dystem,https://coinmarketcap.com/currencies/dystem/,$0.001825,"$10,093",24.96%
SCS,SpeedCash,https://coinmarketcap.com/currencies/speedcash/,$0.017293,"$9,939",0.00%
BTAD,Bitcoin Adult,https://coinmarketcap.com/currencies/bitcoin-adult/,$0.000278,"$9,888",-18.26%
SCRIV,SCRIV NETWORK,https://coinmarketcap.com/currencies/scriv-network/,$0.000399,"$9,879",-12.59%
IMS,Independent M...,https://coinmarketcap.com/currencies/independent-money-system/,$0.001834,"$9,848",18.28%
BUL,Bulleon,https://coinmarketcap.com/currencies/bulleon/,$0.008896,"$9,753",4.44%
CTRT,Cryptrust,https://coinmarketcap.com/currencies/cryptrust/,$0.000002,"$9,695",1.82%
INNBCL,InnovativeBio...,https://coinmarketcap.com/currencies/innovative-bioresearch-classic/,$2.9e-09,"$9,405",11.58%
RNTB,BitRent,https://coinmarketcap.com/currencies/bitrent/,$0.000011,"$9,237",3.60%
ARB,ARbit,https://coinmarketcap.com/currencies/arbit/,$0.000848,"$9,181",0.00%
DLC,Dollarcoin,https://coinmarketcap.com/currencies/dollarcoin/,$0.000999,"$9,101",0.00%
MASH,MASTERNET,https://coinmarketcap.com/currencies/masternet/,$0.000287,"$9,098",-2.00%
NDX,nDEX,https://coinmarketcap.com/currencies/ndex/,$6e-07,"$9,016",-3.05%
VIKKY,VikkyToken,https://coinmarketcap.com/currencies/vikkytoken/,$0.000002,"$9,065",5.57%
ATS,Authorship,https://coinmarketcap.com/currencies/authorship/,$0.000090,"$8,977",0.00%
ICOB,ICOBID,https://coinmarketcap.com/currencies/icobid/,$0.000084,"$8,951",0.00%
JS,JavaScript Token,https://coinmarketcap.com/currencies/javascript-token/,$0.001099,"$8,782",0.00%
RAGNA,Ragnarok,https://coinmarketcap.com/currencies/ragnarok/,$0.000550,"$8,476",50.85%
CFL,CryptoFlow,https://coinmarketcap.com/currencies/cryptoflow/,$0.000092,"$8,440",0.57%
HSN,Helper Search...,https://coinmarketcap.com/currencies/helper-search-token/,$9.9e-07,"$8,376",0.00%
HGO,HireGo,https://coinmarketcap.com/currencies/hirego/,$0.001348,"$8,366",0.00%
ATH,Atheios,https://coinmarketcap.com/currencies/atheios/,$0.000459,"$8,044",0.57%
SHP,Sharpe Platfo...,https://coinmarketcap.com/currencies/sharpe-platform-token/,$0.000460,"$8,007",0.00%
GRIM,Grimcoin,https://coinmarketcap.com/currencies/grimcoin/,$0.000079,"$7,931",0.00%
ECHT,e-Chat,https://coinmarketcap.com/currencies/e-chat/,$0.000405,"$7,753",0.53%
NUKO,Nekonium,https://coinmarketcap.com/currencies/nekonium/,$0.000642,"$7,704",0.57%
ELD,electrumdark,https://coinmarketcap.com/currencies/electrumdark/,$0.001975,"$7,700",-2.38%
XOV,XOVBank,https://coinmarketcap.com/currencies/xovbank/,$0.000059,"$7,680",15.24%
MCW,Mocrow,https://coinmarketcap.com/currencies/mocrow/,$0.003620,"$7,375",-0.38%
ZUR,Zurcoin,https://coinmarketcap.com/currencies/zurcoin/,$0.000082,"$7,150",0.00%
VLT,Veltor,https://coinmarketcap.com/currencies/veltor/,$0.012845,"$7,127",0.00%
NYEX,Nyerium,https://coinmarketcap.com/currencies/nyerium/,$0.000275,"$7,058",183.79%
MOX,MoX,https://coinmarketcap.com/currencies/mox/,$0.001376,"$6,916",7.75%
CAB,Cabbage,https://coinmarketcap.com/currencies/cabbage/,$0.000658,"$6,910",0.00%
CYL,Crystal Token,https://coinmarketcap.com/currencies/crystal-token/,$0.012082,"$6,819",-7.32%
ENT,Eternity,https://coinmarketcap.com/currencies/eternity/,$0.001009,"$6,764",0.32%
OPC,OP Coin,https://coinmarketcap.com/currencies/op-coin/,$0.000004,"$6,574",-41.40%
PEX,PosEx,https://coinmarketcap.com/currencies/posex/,$0.002645,"$6,489",0.00%
VIVO,VIVO,https://coinmarketcap.com/currencies/vivo/,$0.001284,"$6,444",0.58%
XENO,Xenoverse,https://coinmarketcap.com/currencies/xenoverse/,$0.001227,"$6,379",-4.66%
ICON,Iconic,https://coinmarketcap.com/currencies/iconic/,$0.010365,"$6,146",0.00%
MNP,MNPCoin,https://coinmarketcap.com/currencies/mnpcoin/,$0.002751,"$6,031",-28.31%
HST,Decision Token,https://coinmarketcap.com/currencies/decision-token/,$0.000183,"$5,874",0.58%
ICHX,IceChain,https://coinmarketcap.com/currencies/icechain/,$0.000007,"$5,655",-0.38%
BRAT,BROTHER,https://coinmarketcap.com/currencies/brat/,$0.000035,"$5,598",0.00%
BWS,Bitcoin W Spe...,https://coinmarketcap.com/currencies/bitcoin-w-spectrum/,$0.000095,"$5,475",0.00%
OCC,Octoin Coin,https://coinmarketcap.com/currencies/octoin-coin/,$0.009843,"$5,464",0.93%
YLC,YoloCash,https://coinmarketcap.com/currencies/yolocash/,$0.000185,"$5,449",-14.78%
URALS,UralsCoin,https://coinmarketcap.com/currencies/uralscoin/,$0.000362,"$5,406",-13.69%
BUNNY,BunnyToken,https://coinmarketcap.com/currencies/bunnytoken/,$0.000022,"$5,366",-6.94%
AKA,Akroma,https://coinmarketcap.com/currencies/akroma/,$0.000275,"$5,276",0.57%
CMT,Comet,https://coinmarketcap.com/currencies/comet/,$0.006012,"$5,248",0.00%
SPDR,SPIDER VPS,https://coinmarketcap.com/currencies/spider-vps/,$0.001742,"$5,206",16.87%
FTXT,FUTURAX,https://coinmarketcap.com/currencies/futurax/,$0.000001,"$5,109",-17.33%
DELTA,DeltaChain,https://coinmarketcap.com/currencies/delta-chain/,$6.8e-07,"$5,050",-62.70%
KURT,Kurrent,https://coinmarketcap.com/currencies/kurrent/,$0.000082,"$5,032",0.00%
MILO,MiloCoin,https://coinmarketcap.com/currencies/milocoin/,$0.000459,"$4,957",0.77%
ICT,ICOCalendar.T...,https://coinmarketcap.com/currencies/icocalendar-today/,$0.003976,"$4,805",-0.04%
CCN,CustomContrac...,https://coinmarketcap.com/currencies/customcontractnetwork/,$0.000003,"$4,794",0.00%
PRJ,Project Coin,https://coinmarketcap.com/currencies/project-coin/,$0.000092,"$4,742",226.90%
IBTC,iBTC,https://coinmarketcap.com/currencies/ibtc/,$0.000108,"$4,705",46.44%
ELLI,Elliot Coin,https://coinmarketcap.com/currencies/elliot-coin/,$0.000183,"$4,681",0.40%
VEC2,VectorAI,https://coinmarketcap.com/currencies/vector/,$0.000250,"$4,608",0.00%
ETG,Ethereum Gold,https://coinmarketcap.com/currencies/ethereum-gold/,$0.000381,"$4,566",3.39%
CNNC,Cannation,https://coinmarketcap.com/currencies/cannation/,$0.001834,"$4,543",0.00%
DALC,Dalecoin,https://coinmarketcap.com/currencies/dalecoin/,$0.006053,"$4,488",-11.16%
LPC,Lightpaycoin,https://coinmarketcap.com/currencies/lightpaycoin/,$0.000754,"$4,368",-69.60%
DIN,Dinero,https://coinmarketcap.com/currencies/dinero/,$0.000458,"$4,102",26.07%
LTCU,LiteCoin Ultra,https://coinmarketcap.com/currencies/litecoin-ultra/,$0.003972,"$4,096",0.00%
PXI,Prime-XI,https://coinmarketcap.com/currencies/prime-xi/,$0.000183,"$4,023",0.57%
BCARD,CARDbuyers,https://coinmarketcap.com/currencies/cardbuyers/,$0.000092,"$4,015",-49.72%
TVNT,TravelNote,https://coinmarketcap.com/currencies/travelnote/,$0.001833,"$3,946",0.00%
EVC,Eva Cash,https://coinmarketcap.com/currencies/eva-cash/,$0.004247,"$3,822",-44.78%
BENJI,BenjiRolls,https://coinmarketcap.com/currencies/benjirolls/,$0.000188,"$3,805",0.00%
QBIC,Qbic,https://coinmarketcap.com/currencies/qbic/,$0.000800,"$3,747",0.00%
CREVA,CrevaCoin,https://coinmarketcap.com/currencies/crevacoin/,$0.000101,"$3,687",0.00%
WBB,Wild Beast Block,https://coinmarketcap.com/currencies/wild-beast-block/,$0.019350,"$3,520",-15.72%
MERO,Mero,https://coinmarketcap.com/currencies/mero/,$0.000549,"$3,287",0.00%
VOLT,Bitvolt,https://coinmarketcap.com/currencies/bitvolt/,$0.000184,"$3,047",0.71%
CFUN,CFun,https://coinmarketcap.com/currencies/cfun/,$0.000007,"$3,016",0.00%
MRI,Mirai,https://coinmarketcap.com/currencies/mirai/,$0.000872,"$2,992",-13.75%
OCL,Oceanlab,https://coinmarketcap.com/currencies/oceanlab/,$0.000064,"$2,965",236.35%
PLNC,PLNcoin,https://coinmarketcap.com/currencies/plncoin/,$0.000170,"$2,905",0.00%
SOCC,SocialCoin,https://coinmarketcap.com/currencies/socialcoin-socc/,$0.000275,"$2,890",0.45%
LGS,LogisCoin,https://coinmarketcap.com/currencies/logiscoin/,$0.001228,"$2,887",0.00%
LTK,LitecoinToken,https://coinmarketcap.com/currencies/litecoin-token/,$3e-08,"$2,824",-0.04%
PRTX,Printex,https://coinmarketcap.com/currencies/printex/,$0.000082,"$2,816",0.00%
LBTC,LiteBitcoin,https://coinmarketcap.com/currencies/litebitcoin/,$0.000092,"$2,654",-5.27%
DCTO,Decentralized...,https://coinmarketcap.com/currencies/decentralized-crypto-token/,$0.000003,"$2,606",-18.34%
SIM,Simmitri,https://coinmarketcap.com/currencies/simmitri/,$0.000037,"$2,600",0.00%
STR,Staker,https://coinmarketcap.com/currencies/staker/,$0.001742,"$2,588",11.93%
WSP,Wispr,https://coinmarketcap.com/currencies/wispr/,$0.000082,"$2,541",0.00%
PONZI,PonziCoin,https://coinmarketcap.com/currencies/ponzicoin/,$0.002843,"$2,448",-2.57%
CXT,Coinonat,https://coinmarketcap.com/currencies/coinonat/,$0.000276,"$2,379",0.83%
BIT,BitMoney,https://coinmarketcap.com/currencies/bitmoney/,$0.000028,"$2,282",-69.92%
HWC,HollyWoodCoin,https://coinmarketcap.com/currencies/hollywoodcoin/,$0.000092,"$2,125",0.57%
OROX,Cointorox,https://coinmarketcap.com/currencies/cointorox/,$0.000384,"$2,122",0.81%
ETHM,Ethereum Meta,https://coinmarketcap.com/currencies/ethereum-meta/,$0.000016,"$2,083",-65.22%
IBANK,iBank,https://coinmarketcap.com/currencies/ibank/,$0.000459,"$2,078",0.72%
TRAID,Traid,https://coinmarketcap.com/currencies/traid/,$0.000092,"$1,979",0.57%
SONO,SONO,https://coinmarketcap.com/currencies/altcommunity-coin/,$0.000917,"$1,912",-8.57%
FLM,FolmCoin,https://coinmarketcap.com/currencies/folmcoin/,$0.000183,"$1,772",0.57%
NANOX,Project-X,https://coinmarketcap.com/currencies/project-x/,$22468.57,"$1,758",0.57%
BLN,Bolenum,https://coinmarketcap.com/currencies/bolenum/,$6.6e-08,"$1,658",0.00%
CLM,Claymore,https://coinmarketcap.com/currencies/claymore/,$0.000051,"$1,597",-0.38%
LRM,LRM Coin,https://coinmarketcap.com/currencies/lrm-coin/,$0.000147,"$1,460",0.57%
PAXEX,PAXEX,https://coinmarketcap.com/currencies/paxex/,$0.000083,"$1,450",-54.74%
COAL,BitCoal,https://coinmarketcap.com/currencies/bitcoal/,$0.000275,"$1,238",0.58%
QNO,QYNO,https://coinmarketcap.com/currencies/qyno/,$0.001009,"$1,085",0.56%
X12,X12 Coin,https://coinmarketcap.com/currencies/x12-coin/,$0.000083,"$1,007",0.00%
BNN,BrokerNekoNet...,https://coinmarketcap.com/currencies/brokernekonetwork/,$3.2e-07,$951,0.00%
XCG,Xchange,https://coinmarketcap.com/currencies/xchange/,$0.000094,$914,0.00%
BUMBA,BumbaCoin,https://coinmarketcap.com/currencies/bumbacoin/,$0.000036,$844,0.00%
SANDG,Save and Gain,https://coinmarketcap.com/currencies/save-and-gain/,$0.000275,$844,0.71%
AAA,Abulaba,https://coinmarketcap.com/currencies/abulaba/,$0.000055,$823,84.38%
GMCN,GambleCoin,https://coinmarketcap.com/currencies/gamblecoin/,$0.000075,$822,0.00%
BTX,Bitcoin X,https://coinmarketcap.com/currencies/bitcoin-x/,$0.000281,$804,-48.67%
CONX,Concoin,https://coinmarketcap.com/currencies/concoin/,$0.001010,$752,0.71%
SPEC,SpectrumNetwork,https://coinmarketcap.com/currencies/spectrum-network/,$6.8e-07,$643,0.00%
POSS,Posscoin,https://coinmarketcap.com/currencies/posscoin/,$1.9e-08,$571,0.00%
BENZ,Benz,https://coinmarketcap.com/currencies/benz/,$0.000088,$523,37.92%
ARGUS,Argus,https://coinmarketcap.com/currencies/argus/,$0.000367,$422,0.00%
VOCO,Provoco Token,https://coinmarketcap.com/currencies/provoco-token/,$0.000001,$410,21.35%
AZART,Azart,https://coinmarketcap.com/currencies/azart/,$0.000092,$380,0.57%
DDX,dietbitcoin,https://coinmarketcap.com/currencies/dietbitcoin/,$0.000097,$284,-3.98%
XLB,StellarPay,https://coinmarketcap.com/currencies/stellarpay/,$0.000075,$255,-26.56%
ITZ,Interzone,https://coinmarketcap.com/currencies/interzone/,$0.000092,$243,0.58%
HMC,HarmonyCoin,https://coinmarketcap.com/currencies/harmonycoin-hmc/,$0.000275,$154,-1.72%
JIYO,Jiyo [OLD],https://coinmarketcap.com/currencies/jiyo-old/,$0.000018,$112,0.68%
BLCR,Blacer Coin,https://coinmarketcap.com/currencies/blacer-coin/,$0.000642,$105,134.66%
BITS,Bitcoinus,https://coinmarketcap.com/currencies/bitcoinus/,$0.000001,$85,-13.42%
SONG,SongCoin,https://coinmarketcap.com/currencies/songcoin/,$0.000002,$62,0.00%
HUSD,HUSD,https://coinmarketcap.com/currencies/husd/,$1.00,?,0.01%
CKUSD,CK USD,https://coinmarketcap.com/currencies/ckusd/,$0.156563,?,7.41%
GOM,Gomics,https://coinmarketcap.com/currencies/gomics/,$0.428110,?,-1.08%
DFT,DigiFinexToken,https://coinmarketcap.com/currencies/digifinextoken/,$0.613999,?,7.51%
YTA,YottaChain,https://coinmarketcap.com/currencies/yottachain/,$0.117024,?,5.51%
NODE,Whole Network,https://coinmarketcap.com/currencies/whole-network/,$0.013743,?,2.41%
PLG,Pledge Coin,https://coinmarketcap.com/currencies/pledge-coin/,$0.005977,?,-3.85%
FIL,Filecoin [Fut...,https://coinmarketcap.com/currencies/filecoin/,$4.66,?,0.16%
EC,Echoin,https://coinmarketcap.com/currencies/echoin/,$0.024548,?,4.13%
DAD,DAD Chain,https://coinmarketcap.com/currencies/dad-chain/,$0.372869,?,?
SERO,Super Zero,https://coinmarketcap.com/currencies/super-zero/,$0.086572,?,1.63%
MT,MyToken,https://coinmarketcap.com/currencies/mytoken/,$0.001680,?,-6.29%
CET,CoinEx Token,https://coinmarketcap.com/currencies/coinex-token/,$0.027943,?,3.45%
ONG,Ontology Gas,https://coinmarketcap.com/currencies/ontology-gas/,$0.159770,?,0.20%
FOIN,FOIN,https://coinmarketcap.com/currencies/foin/,$1625.89,?,-13.48%
ONE,BigONE Token,https://coinmarketcap.com/currencies/bigone-token/,$0.003859,?,0.81%
EM,Eminer,https://coinmarketcap.com/currencies/eminer/,$0.016853,?,-4.24%
ADK,Aidos Kuneen,https://coinmarketcap.com/currencies/aidos-kuneen/,$2.72,?,0.06%
DVP,Decentralized...,https://coinmarketcap.com/currencies/decentralized-vulnerability-platform/,$0.013571,?,11.72%
OF,OFCOIN,https://coinmarketcap.com/currencies/ofcoin/,$0.000191,?,-9.79%
WIN,WinToken,https://coinmarketcap.com/currencies/wintoken/,$0.001273,?,-9.95%
VIDY,VIDY,https://coinmarketcap.com/currencies/vidy/,$0.002261,?,11.53%
XUC,Exchange Union,https://coinmarketcap.com/currencies/exchange-union/,$1.14,?,-1.88%
STX,Blockstack,https://coinmarketcap.com/currencies/blockstack/,$0.190578,?,-2.23%
FAIR,FairGame,https://coinmarketcap.com/currencies/fairgame/,$0.003009,?,2.86%
OCE,OceanEx Token,https://coinmarketcap.com/currencies/oceanex-token/,$0.003003,?,-6.78%
MIN,MINDOL,https://coinmarketcap.com/currencies/mindol/,$0.318360,?,-1.36%
PLA,PLANET,https://coinmarketcap.com/currencies/planet/,$0.315254,?,1.31%
AT,ABCC Token,https://coinmarketcap.com/currencies/abcc-token/,$0.051044,?,-0.65%
BTMX,BitMax Token,https://coinmarketcap.com/currencies/bitmax-token/,$0.070600,?,-0.91%
CONI,Coni,https://coinmarketcap.com/currencies/coni/,$0.019388,?,1.78%
